Date,Time,Level,Message
2025-08-10,22:12:54:929417,DEBUG,Plan: 
2025-08-10,22:12:55:010740,DEBUG,Cloud drive: 0 MB
2025-08-10,22:12:55:042781,DEBUG,Backups: 0 MB
2025-08-10,22:12:55:215002,DEBUG,Versions: 0 MB
2025-08-10,22:12:55:240974,DEBUG,Rubbish bin: 0 MB
2025-08-10,22:12:55:286027,DEBUG,Available: 0 MB
2025-08-10,22:12:55:286324,INFO,Tasks complete. Closing browser.
2025-08-10,22:13:01:702051,INFO,Launching browser
2025-08-10,22:13:03:623972,INFO,Retrieving login page 'https://mega.nz/login'
2025-08-10,22:13:07:255435,INFO,Login button clicked
2025-08-10,22:13:07:255801,INFO,Waiting for homepage to load...
2025-08-10,22:13:09:210223,INFO,Logged in successfully and homepage loaded.
2025-08-10,22:13:12:819408,INFO,Getting storage details from 'https://mega.nz/fm/dashboard'
2025-08-10,22:13:12:819770,DEBUG,Profile name: Rhonda Garrison
2025-08-10,22:13:12:819963,DEBUG,Email: 
2025-08-10,22:13:12:820202,DEBUG,Plan: 
2025-08-10,22:13:12:872643,DEBUG,Cloud drive: 0 MB
2025-08-10,22:13:12:900138,DEBUG,Backups: 0 MB
2025-08-10,22:13:12:939864,ERROR,"Exception during login flow: ElementHandle.query_selector: Protocol error (Page.adoptNode): error in channel ""content::10/11/11"": exception while running method ""adoptNode"" in namespace ""page"": Cannot find object with id = id-139 unsafeObject@chrome://juggler/content/content/FrameTree.js:528:11
_adoptNode@chrome://juggler/content/content/PageAgent.js:356:28
_onMessageInternal@chrome://juggler/content/SimpleChannel.js:237:37
_onMessage@chrome://juggler/content/SimpleChannel.js:194:12
bindToActor/actor.receiveMessage@chrome://juggler/content/SimpleChannel.js:39:44
"
2025-08-10,22:13:19:430069,INFO,Launching browser
2025-08-10,22:13:21:463740,INFO,Retrieving login page 'https://mega.nz/login'
2025-08-10,22:13:24:902817,INFO,Login button clicked
2025-08-10,22:13:24:903119,INFO,Waiting for homepage to load...
2025-08-10,22:13:26:948966,INFO,Logged in successfully and homepage loaded.
2025-08-10,22:13:31:088498,INFO,Getting storage details from 'https://mega.nz/fm/dashboard'
2025-08-10,22:13:31:088989,DEBUG,Profile name: Kristin Mcmillan
2025-08-10,22:13:31:089429,DEBUG,Email: lazyruffs5@somoj.com
2025-08-10,22:13:31:090106,DEBUG,Plan: Free
2025-08-10,22:13:31:139605,DEBUG,Cloud drive: (0 B)
2025-08-10,22:13:31:163996,DEBUG,Backups:  0 MB 
2025-08-10,22:13:31:190461,DEBUG,Versions: (0 B)
2025-08-10,22:13:31:217252,DEBUG,Rubbish bin: (0 B)
2025-08-10,22:13:31:243798,DEBUG,Available: (20.00 GB)
2025-08-10,22:13:31:244239,INFO,Tasks complete. Closing browser.
2025-08-10,22:13:37:672114,INFO,Launching browser
2025-08-10,22:13:39:410618,INFO,Retrieving login page 'https://mega.nz/login'
2025-08-10,22:13:43:233872,INFO,Login button clicked
2025-08-10,22:13:43:234279,INFO,Waiting for homepage to load...
2025-08-10,22:13:45:478369,INFO,Logged in successfully and homepage loaded.
2025-08-10,22:13:48:841629,INFO,Getting storage details from 'https://mega.nz/fm/dashboard'
2025-08-10,22:13:48:842128,DEBUG,Profile name: Dillon Miller
2025-08-10,22:13:48:842411,DEBUG,Email: 
2025-08-10,22:13:48:842708,DEBUG,Plan: 
2025-08-10,22:13:48:926980,DEBUG,Cloud drive: 0 MB
2025-08-10,22:13:48:955769,DEBUG,Backups: 0 MB
2025-08-10,22:13:49:013810,DEBUG,Versions: 0 MB
2025-08-10,22:13:49:052230,DEBUG,Rubbish bin: 0 MB
2025-08-10,22:13:49:083666,DEBUG,Available: 0 MB
2025-08-10,22:13:49:083955,INFO,Tasks complete. Closing browser.
2025-08-10,22:13:55:579123,INFO,Launching browser
2025-08-10,22:13:57:644851,INFO,Retrieving login page 'https://mega.nz/login'
2025-08-10,22:14:01:285440,INFO,Login button clicked
2025-08-10,22:14:01:285815,INFO,Waiting for homepage to load...
2025-08-10,22:14:03:976346,INFO,Logged in successfully and homepage loaded.
2025-08-10,22:14:08:030113,INFO,Getting storage details from 'https://mega.nz/fm/dashboard'
2025-08-10,22:14:08:031355,DEBUG,Profile name: Brian Wallace
2025-08-10,22:14:08:031586,DEBUG,Email: tautplover0@somoj.com
2025-08-10,22:14:08:031753,DEBUG,Plan: Free
2025-08-10,22:14:08:133087,DEBUG,Cloud drive: (0 B)
2025-08-10,22:14:08:162460,DEBUG,Backups:  0 MB 
2025-08-10,22:14:08:190513,DEBUG,Versions: (0 B)
2025-08-10,22:14:08:217405,DEBUG,Rubbish bin: (0 B)
2025-08-10,22:14:08:244527,DEBUG,Available: (20.00 GB)
2025-08-10,22:14:08:245969,INFO,Tasks complete. Closing browser.
2025-08-10,22:14:14:698522,INFO,Launching browser
2025-08-10,22:14:16:635969,INFO,Retrieving login page 'https://mega.nz/login'
2025-08-10,22:14:20:216282,INFO,Login button clicked
2025-08-10,22:14:20:216661,INFO,Waiting for homepage to load...
2025-08-10,22:14:22:407408,INFO,Logged in successfully and homepage loaded.
2025-08-10,22:14:26:516334,INFO,Getting storage details from 'https://mega.nz/fm/dashboard'
2025-08-10,22:14:26:516590,DEBUG,Profile name: Andrea Fields
2025-08-10,22:14:26:516937,DEBUG,Email: dearbasmati8@somoj.com
2025-08-10,22:14:26:517141,DEBUG,Plan: Free
2025-08-10,22:14:26:570780,DEBUG,Cloud drive: (0 B)
2025-08-10,22:14:26:597625,DEBUG,Backups:  0 MB 
2025-08-10,22:14:26:628044,DEBUG,Versions: (0 B)
2025-08-10,22:14:26:655743,DEBUG,Rubbish bin: (0 B)
2025-08-10,22:14:26:699958,DEBUG,Available: (20.00 GB)
2025-08-10,22:14:26:700364,INFO,Tasks complete. Closing browser.
2025-08-10,22:14:33:188071,INFO,Launching browser
2025-08-10,22:14:35:330432,INFO,Retrieving login page 'https://mega.nz/login'
2025-08-10,22:14:38:830743,INFO,Login button clicked
2025-08-10,22:14:38:831066,INFO,Waiting for homepage to load...
2025-08-10,22:14:41:279092,INFO,Logged in successfully and homepage loaded.
2025-08-10,22:14:44:652889,INFO,Getting storage details from 'https://mega.nz/fm/dashboard'
2025-08-10,22:14:44:653169,DEBUG,Profile name: Charles Santos
2025-08-10,22:14:44:653323,DEBUG,Email: 
2025-08-10,22:14:44:653428,DEBUG,Plan: 
2025-08-10,22:14:44:730596,DEBUG,Cloud drive: 0 MB
2025-08-10,22:14:44:762623,DEBUG,Backups: 0 MB
2025-08-10,22:14:44:801543,DEBUG,Versions: 0 MB
2025-08-10,22:14:44:858466,DEBUG,Rubbish bin: 0 MB
2025-08-10,22:14:44:888099,DEBUG,Available: 0 MB
2025-08-10,22:14:44:888538,INFO,Tasks complete. Closing browser.
2025-08-10,22:14:51:517171,INFO,Launching browser
2025-08-10,22:14:53:411115,INFO,Retrieving login page 'https://mega.nz/login'
2025-08-10,22:14:57:005825,INFO,Login button clicked
2025-08-10,22:14:57:006117,INFO,Waiting for homepage to load...
2025-08-10,22:14:59:012957,INFO,Logged in successfully and homepage loaded.
2025-08-10,22:15:02:381691,INFO,Getting storage details from 'https://mega.nz/fm/dashboard'
2025-08-10,22:15:02:381984,DEBUG,Profile name: Jessica Turner
2025-08-10,22:15:02:382220,DEBUG,Email: 
2025-08-10,22:15:02:382442,DEBUG,Plan: 
2025-08-10,22:15:02:485381,DEBUG,Cloud drive: 0 MB
2025-08-10,22:15:02:641322,DEBUG,Backups: 0 MB
2025-08-10,22:15:02:672575,DEBUG,Versions: 0 MB
2025-08-10,22:15:02:713485,DEBUG,Rubbish bin: 0 MB
2025-08-10,22:15:02:742488,DEBUG,Available: 0 MB
2025-08-10,22:15:02:742746,INFO,Tasks complete. Closing browser.
2025-08-10,22:15:09:348205,INFO,Launching browser
2025-08-10,22:15:11:623298,INFO,Retrieving login page 'https://mega.nz/login'
2025-08-10,22:15:15:120851,INFO,Login button clicked
2025-08-10,22:15:15:121301,INFO,Waiting for homepage to load...
2025-08-10,22:15:17:217808,INFO,Logged in successfully and homepage loaded.
2025-08-10,22:15:20:674600,INFO,Getting storage details from 'https://mega.nz/fm/dashboard'
2025-08-10,22:15:20:675077,DEBUG,Profile name: Ashley Reid
2025-08-10,22:15:20:676288,DEBUG,Email: 
2025-08-10,22:15:20:677011,DEBUG,Plan: 
2025-08-10,22:15:20:754836,DEBUG,Cloud drive: 0 MB
2025-08-10,22:15:20:781694,DEBUG,Backups: 0 MB
2025-08-10,22:15:20:814639,DEBUG,Versions: 0 MB
2025-08-10,22:15:20:976891,DEBUG,Rubbish bin: (0 B)
2025-08-10,22:15:21:002221,DEBUG,Available: (20.00 GB)
2025-08-10,22:15:21:002484,INFO,Tasks complete. Closing browser.
